icd_geodeticposition3d,header,seq_num,timestamp_arrival,sec,nsec,timestamp_valid,sec,nsec,device_id,position,latitude,longitude,altitude,covariance,,
0,,0,,1539368556,675574064,,604,341999999,,,0.686684798328,-1.50147871678,-3.584,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368556,981719017,,604,543000000,,,0.686684798328,-1.50147871503,-3.541,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368557,237759113,,604,942999999,,,0.686684798328,-1.50147871678,-3.501,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368557,493376016,,605,142000000,,,0.686684796583,-1.50147871678,-3.46,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368557,798690080,,605,542000000,,,0.686684796583,-1.50147871678,-3.422,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368558,4523992,,605,743000000,,,0.686684794838,-1.50147871678,-3.396,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368558,260087013,,605,942999999,,,0.686684793092,-1.50147871678,-3.366,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368558,566253900,,606,342999999,,,0.686684794838,-1.50147871503,-3.329,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368558,821628093,,606,543000000,,,0.686684798328,-1.50147871852,-3.304,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368559,228355884,,606,741999999,,,0.686684803564,-1.50147872201,-3.304,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368559,382788896,,607,143000000,,,0.686684810546,-1.5014787255,-3.302,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368559,688937902,,607,342999999,,,0.686684817527,-1.50147872376,-3.285,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368560,45016050,,607,743000000,,,0.686684821018,-1.50147871678,-3.263,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368560,351039886,,607,942999999,,,0.686684822763,-1.50147871154,-3.25,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368560,506055116,,608,142000000,,,0.686684824508,-1.50147870805,-3.255,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368560,812122106,,608,543000000,,,0.686684826254,-1.50147870456,-3.28,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368561,67909955,,608,743000000,,,0.686684826254,-1.50147869758,-3.315,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368561,323530912,,608,942000000,,,0.686684826254,-1.50147869234,-3.336,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368561,629848003,,609,341999999,,,0.686684824508,-1.50147868711,-3.346,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368561,885543107,,609,543000000,,,0.686684822763,-1.50147867838,-3.364,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368562,140490055,,609,743000000,,,0.686684817527,-1.50147866965,-3.385,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368562,396266937,,610,143000000,,,0.686684814036,-1.50147866093,-3.396,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368562,651748895,,610,341999999,,,0.6866848088,-1.50147864871,-3.407,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368562,958415031,,610,542000000,,,0.686684803564,-1.50147863824,-3.413,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368563,264878034,,610,942999999,,,0.686684803564,-1.50147862776,-3.428,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368563,520647048,,611,142000000,,,0.686684801819,-1.50147861555,-3.442,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368563,775080919,,611,342999999,,,0.686684801819,-1.50147860682,-3.456,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368564,80271005,,611,741999999,,,0.686684801819,-1.50147859809,-3.458,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368564,285523891,,611,923000000,,,0.686684801819,-1.50147858762,-3.46,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368564,540996074,,612,142000000,,,0.686684803564,-1.5014785789,-3.458,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368564,847132921,,612,542000000,,,0.68668480531,-1.50147857191,-3.467,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368565,52210092,,612,743000000,,,0.68668480531,-1.50147856668,-3.469,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368565,308070898,,612,942000000,,,0.68668480531,-1.5014785597,-3.448,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368565,563937902,,613,341999999,,,0.686684803564,-1.50147855272,-3.431,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368565,870946884,,613,542000000,,,0.686684801819,-1.50147854573,-3.422,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368566,126955032,,613,741999999,,,0.686684800074,-1.5014785405,-3.414,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368566,433716058,,614,143000000,,,0.686684798328,-1.50147853352,-3.401,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368566,637866973,,614,342999999,,,0.686684796583,-1.50147852828,-3.399,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368566,893362998,,614,542000000,,,0.686684796583,-1.50147852479,-3.399,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368567,200063943,,614,942000000,,,0.686684796583,-1.50147852479,-3.404,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368567,456185102,,615,142000000,,,0.686684796583,-1.50147852654,-3.394,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368567,711330890,,615,341999999,,,0.686684794838,-1.50147852479,-3.382,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368568,17657041,,615,741999999,,,0.686684793092,-1.5014785213,-3.367,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368568,273226976,,615,962999999,,,0.686684793092,-1.50147851955,-3.354,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368568,528242111,,616,143000000,,,0.686684793092,-1.50147851606,-3.34,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368568,783446073,,616,542000000,,,0.686684791347,-1.50147851257,-3.331,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368569,38872003,,616,743000000,,,0.686684791347,-1.50147850908,-3.32,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368569,345808029,,617,123000000,,,0.686684791347,-1.50147850385,-3.303,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368569,601475000,,617,341999999,,,0.686684787856,-1.50147849861,-3.28,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368569,856759071,,617,542000000,,,0.686684786111,-1.50147849163,-3.275,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368570,163249015,,617,923000000,,,0.686684784366,-1.50147848814,-3.271,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368570,470040082,,618,123000000,,,0.68668478262,-1.5014784829,-3.268,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368570,776161909,,618,322000000,,,0.686684780875,-1.50147847767,-3.26,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368571,31153917,,618,722999999,,,0.68668477913,-1.50147847243,-3.251,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368571,336599111,,618,923000000,,,0.68668477913,-1.50147846719,-3.252,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368571,541574954,,619,123000000,,,0.68668477913,-1.5014784637,-3.264,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368571,847846031,,619,542000000,,,0.686684777384,-1.5014784637,-3.308,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368572,103342056,,619,741999999,,,0.686684777384,-1.50147845847,-3.357,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368572,409864902,,620,142000000,,,0.68668477913,-1.50147845149,-3.394,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368572,664510965,,620,341999999,,,0.68668477913,-1.5014784445,-3.426,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368572,970299005,,620,522000000,,,0.686684780875,-1.50147843578,-3.466,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368573,226252079,,620,942000000,,,0.68668477913,-1.50147842705,-3.496,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368573,533471107,,621,142000000,,,0.68668477913,-1.50147841832,-3.517,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368573,789710044,,621,543000000,,,0.686684777384,-1.5014784096,-3.534,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368574,95539093,,621,721999999,,,0.686684775639,-1.50147840087,-3.545,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368574,402337074,,621,942999999,,,0.686684775639,-1.50147839215,-3.558,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368574,657685995,,622,342999999,,,0.686684773894,-1.50147838691,-3.563,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368574,862864017,,622,542000000,,,0.686684773894,-1.50147838516,-3.572,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368575,219293117,,622,942999999,,,0.686684773894,-1.50147838865,-3.573,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368575,475744962,,623,123000000,,,0.686684772148,-1.50147839389,-3.577,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368575,731245994,,623,341999999,,,0.686684768658,-1.50147839913,-3.593,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368575,986445903,,623,741999999,,,0.686684761676,-1.50147840436,-3.609,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368576,343004941,,623,942000000,,,0.68668475295,-1.50147841483,-3.624,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368576,496439933,,624,142000000,,,0.686684744223,-1.50147842531,-3.623,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368576,802083015,,624,542000000,,,0.686684728515,-1.50147844625,-3.643,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368577,107949018,,624,743000000,,,0.686684707571,-1.50147847767,-3.68,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368577,414736032,,625,143000000,,,0.686684693608,-1.50147851257,-3.699,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368577,670213937,,625,341999999,,,0.686684681391,-1.50147855097,-3.715,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368577,925698995,,625,542000000,,,0.686684669174,-1.50147859286,-3.731,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368578,231014966,,625,942999999,,,0.68668464823,-1.50147863649,-3.758,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368578,437505960,,626,143000000,,,0.686684630777,-1.50147868012,-3.791,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368578,693059921,,626,341999999,,,0.686684611578,-1.50147873074,-3.82,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368578,998760938,,626,741999999,,,0.686684594125,-1.50147878135,-3.843,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368579,305557012,,626,942000000,,,0.686684574926,-1.50147883895,-3.853,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368579,561077117,,627,322000000,,,0.686684559218,-1.50147888782,-3.864,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368579,816458940,,627,542000000,,,0.68668454002,-1.50147893843,-3.891,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368580,72372913,,627,741999999,,,0.68668451733,-1.50147899254,-3.931,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368580,378884077,,628,143000000,,,0.686684492896,-1.50147904839,-3.962,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368580,633615016,,628,341999999,,,0.686684471952,-1.50147910249,-3.986,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368580,888345956,,628,542000000,,,0.686684449262,-1.50147916184,-4.012,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368581,244991064,,628,942999999,,,0.686684426573,-1.50147922292,-4.046,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368581,450460910,,629,143000000,,,0.686684405629,-1.50147928226,-4.073,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368581,705650091,,629,342999999,,,0.68668438294,-1.50147933986,-4.098,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368582,11703968,,629,743000000,,,0.686684358505,-1.50147940269,-4.112,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368582,267280101,,629,942999999,,,0.68668433058,-1.50147946727,-4.137,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368582,523072004,,630,143000000,,,0.686684302655,-1.50147953359,-4.161,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368582,878245115,,630,543000000,,,0.686684279965,-1.50147958944,-4.162,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368583,83105087,,630,743000000,,,0.686684259021,-1.5014796418,-4.146,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368583,390424013,,631,143000000,,,0.686684234587,-1.5014796994,-4.143,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368583,645840883,,631,344000000,,,0.686684213643,-1.50147974827,-4.16,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368583,901118993,,631,543000000,,,0.686684194444,-1.50147979015,-4.168,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368584,156672954,,631,942999999,,,0.686684176991,-1.50147982855,-4.174,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368584,411879062,,632,143000000,,,0.686684157792,-1.50147986346,-4.167,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368584,667046070,,632,342999999,,,0.686684142084,-1.50147989313,-4.185,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368584,923124074,,632,543000000,,,0.686684128122,-1.50147991582,-4.191,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368585,179227113,,632,942999999,,,0.68668412114,-1.50147993153,-4.182,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368585,485152959,,633,143000000,,,0.68668411765,-1.501479942,-4.168,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368585,792097091,,633,543000000,,,0.686684119395,-1.50147994723,-4.144,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368586,47179937,,633,741999999,,,0.686684126376,-1.50147995421,-4.115,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368586,353188991,,633,961999999,,,0.686684135103,-1.50147996294,-4.084,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368586,607985019,,634,342999999,,,0.686684145575,-1.50147997341,-4.064,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368586,863662004,,634,543000000,,,0.686684157792,-1.50147998912,-4.041,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368587,119451045,,634,743000000,,,0.686684168264,-1.50148000657,-4.024,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368587,476263999,,635,143000000,,,0.686684176991,-1.50148002228,-4.009,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368587,732090950,,635,342999999,,,0.686684189208,-1.50148004323,-3.978,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368587,988120079,,635,743000000,,,0.68668419968,-1.50148006068,-3.982,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368588,243428945,,635,942999999,,,0.686684210152,-1.50148007813,-3.975,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368588,550903081,,636,142000000,,,0.686684220624,-1.50148009384,-3.966,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368588,856803894,,636,543000000,,,0.686684229351,-1.50148010955,-3.952,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368589,112221002,,636,743000000,,,0.686684239823,-1.50148012351,-3.931,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368589,368124961,,636,942999999,,,0.68668424855,-1.50148013573,-3.909,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368589,674335002,,637,342999999,,,0.686684257276,-1.50148014795,-3.881,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368589,879424095,,637,543000000,,,0.686684264257,-1.50148016016,-3.868,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368590,185863971,,637,942999999,,,0.686684269493,-1.50148016889,-3.869,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368590,441765069,,638,143000000,,,0.686684274729,-1.50148017413,-3.876,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368590,697304964,,638,341999999,,,0.686684279965,-1.50148018111,-3.886,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368590,952570915,,638,543000000,,,0.686684279965,-1.50148018809,-3.906,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368591,208573102,,638,942000000,,,0.686684272984,-1.50148020729,-3.944,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368591,464251041,,639,143000000,,,0.686684260767,-1.50148023696,-3.992,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368591,821405887,,639,543000000,,,0.686684241568,-1.50148028059,-4.054,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368592,27245044,,639,741999999,,,0.686684224115,-1.50148032248,-4.11,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368592,282987117,,639,942999999,,,0.686684194444,-1.50148038531,-4.185,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368592,538074970,,640,143000000,,,0.686684163028,-1.50148045163,-4.247,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368592,844417095,,640,542000000,,,0.686684122886,-1.50148054414,-4.281,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368593,48708915,,640,741999999,,,0.686684075762,-1.5014806506,-4.317,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368593,355710029,,640,942000000,,,0.68668401293,-1.50148079197,-4.382,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368593,661194086,,641,341999999,,,0.686683927409,-1.50148097,-4.464,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368593,917217969,,641,542000000,,,0.686683822689,-1.50148117245,-4.542,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368594,173075914,,641,942999999,,,0.686683684808,-1.50148142553,-4.671,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368594,428216934,,642,143000000,,,0.686683519002,-1.50148172223,-4.787,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368594,683758020,,642,342999999,,,0.686683335742,-1.50148203639,-4.888,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368594,989639997,,642,743000000,,,0.686683103614,-1.5014824256,-5.027,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368595,295623064,,642,942999999,,,0.686682826106,-1.50148287241,-5.176,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368595,551655054,,643,143000000,,,0.68668249973,-1.50148337506,-5.378,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368595,908898115,,643,543000000,,,0.68668210354,-1.501483958,-5.494,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368596,112590074,,643,743000000,,,0.686681724803,-1.50148451127,-5.515,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368596,368925094,,643,942999999,,,0.686681351303,-1.5014850593,-5.409,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
0,,0,,1539368596,573894977,,644,342999999,,,0.686680921952,-1.50148570682,-5.138,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)"
