icd_speed,header,seq_num,timestamp_arrival,sec,nsec,timestamp_valid,sec,nsec,device_id,speed,variance
0,,0,,1539368584,616384029,,0,0,,0.697027802467,0.0
0,,0,,1539368584,922832965,,0,0,,0.567273855209,0.0
0,,0,,1539368585,230109930,,0,0,,0.306363493204,0.0
0,,0,,1539368585,587903022,,0,0,,0.115279920399,0.0
0,,0,,1539368585,843234062,,0,0,,0.28932800889,0.0
0,,0,,1539368586,148753881,,0,0,,0.0976347997785,0.0
0,,0,,1539368586,556376934,,0,0,,0.337213277817,0.0
0,,0,,1539368586,862865924,,0,0,,0.0936042442918,0.0
0,,0,,1539368587,119237899,,0,0,,0.242134228349,0.0
0,,0,,1539368587,477251052,,0,0,,0.244141981006,0.0
0,,0,,1539368587,834886074,,0,0,,0.135551989079,0.0
0,,0,,1539368588,141560077,,0,0,,0.106256976724,0.0
0,,0,,1539368588,499234914,,0,0,,0.228113681078,0.0
0,,0,,1539368588,754920959,,0,0,,0.0596190914512,0.0
0,,0,,1539368589,10282993,,0,0,,0.0818098708987,0.0
0,,0,,1539368589,366725921,,0,0,,0.136607423425,0.0
0,,0,,1539368589,725302934,,0,0,,0.120542362332,0.0
0,,0,,1539368589,981597900,,0,0,,0.113898955286,0.0
0,,0,,1539368590,338769912,,0,0,,0.0385290756822,0.0
0,,0,,1539368590,594647884,,0,0,,0.0208525191993,0.0
0,,0,,1539368590,952327013,,0,0,,0.278826028109,0.0
0,,0,,1539368591,208177089,,0,0,,0.453279465437,0.0
0,,0,,1539368591,516041040,,0,0,,0.716106235981,0.0
0,,0,,1539368591,822104930,,0,0,,0.974433660507,0.0
0,,0,,1539368592,78483104,,0,0,,1.1968947649,0.0
0,,0,,1539368592,385325908,,0,0,,1.47200131416,0.0
0,,0,,1539368592,691324949,,0,0,,1.77121424675,0.0
0,,0,,1539368592,998013019,,0,0,,2.31332850456,0.0
0,,0,,1539368593,355012893,,0,0,,3.00930523872,0.0
0,,0,,1539368593,713054895,,0,0,,4.1430888176,0.0
0,,0,,1539368593,968852996,,0,0,,5.19341611862,0.0
0,,0,,1539368594,428008079,,0,0,,6.5091252327,0.0
0,,0,,1539368594,683536052,,0,0,,7.70821857452,0.0
0,,0,,1539368594,990057945,,0,0,,9.0817193985,0.0
0,,0,,1539368595,296133995,,0,0,,10.818780899,0.0
0,,0,,1539368595,603240966,,0,0,,12.389008522,0.0
0,,0,,1539368595,960175991,,0,0,,13.9940719604,0.0
0,,0,,1539368596,216329097,,0,0,,15.0386123657,0.0
0,,0,,1539368596,472074985,,0,0,,16.0953941345,0.0
0,,0,,1539368596,727695941,,0,0,,17.1120529175,0.0
0,,0,,1539368597,84604024,,0,0,,18.102766037,0.0
0,,0,,1539368597,442228078,,0,0,,18.902141571,0.0
0,,0,,1539368597,799468994,,0,0,,19.4497375488,0.0
0,,0,,1539368598,55229902,,0,0,,19.9909420013,0.0
0,,0,,1539368598,310806035,,0,0,,20.4226531982,0.0
0,,0,,1539368598,617826938,,0,0,,20.6963119507,0.0
0,,0,,1539368598,924509048,,0,0,,20.9674015045,0.0
0,,0,,1539368599,231235980,,0,0,,21.2438354492,0.0
0,,0,,1539368599,537597894,,0,0,,21.6424064636,0.0
0,,0,,1539368599,844203948,,0,0,,22.041841507,0.0
0,,0,,1539368600,150684118,,0,0,,22.4525737762,0.0
0,,0,,1539368600,508681058,,0,0,,22.6904525757,0.0
0,,0,,1539368600,815062046,,0,0,,22.958694458,0.0
0,,0,,1539368601,121645927,,0,0,,23.2752857208,0.0
0,,0,,1539368601,377574920,,0,0,,23.5899963379,0.0
0,,0,,1539368601,734462976,,0,0,,24.0191249847,0.0
0,,0,,1539368602,40986061,,0,0,,24.4104976654,0.0
0,,0,,1539368602,295794963,,0,0,,24.7251358032,0.0
0,,0,,1539368602,653599023,,0,0,,25.1605567932,0.0
0,,0,,1539368603,62057018,,0,0,,25.3053207397,0.0
0,,0,,1539368603,319169998,,0,0,,25.1506271362,0.0
0,,0,,1539368603,575661897,,0,0,,24.8012886047,0.0
0,,0,,1539368603,881902933,,0,0,,24.2095222473,0.0
0,,0,,1539368604,238451957,,0,0,,23.9553623199,0.0
0,,0,,1539368604,546135902,,0,0,,23.5264072418,0.0
0,,0,,1539368604,852240085,,0,0,,23.1954708099,0.0
0,,0,,1539368605,159041881,,0,0,,22.8623924255,0.0
0,,0,,1539368605,467303991,,0,0,,22.6139850616,0.0
0,,0,,1539368605,774898052,,0,0,,22.5811977386,0.0
0,,0,,1539368606,30621051,,0,0,,22.3064785004,0.0
0,,0,,1539368606,286346912,,0,0,,22.0958271027,0.0
0,,0,,1539368606,592590093,,0,0,,22.1062526703,0.0
0,,0,,1539368606,900336027,,0,0,,21.9508666992,0.0
0,,0,,1539368607,157242059,,0,0,,21.8008918762,0.0
0,,0,,1539368607,464591979,,0,0,,21.5768146515,0.0
0,,0,,1539368607,822400093,,0,0,,21.3590393066,0.0
0,,0,,1539368608,129411935,,0,0,,21.2005901337,0.0
0,,0,,1539368608,436743021,,0,0,,20.9781265259,0.0
0,,0,,1539368608,692910909,,0,0,,20.6844425201,0.0
0,,0,,1539368609,50877094,,0,0,,20.4171924591,0.0
0,,0,,1539368609,307142972,,0,0,,20.1811790466,0.0
0,,0,,1539368609,613107919,,0,0,,19.853477478,0.0
0,,0,,1539368609,918905019,,0,0,,19.6551208496,0.0
0,,0,,1539368610,276771068,,0,0,,19.4536952972,0.0
0,,0,,1539368610,532969951,,0,0,,19.3067512512,0.0
0,,0,,1539368610,789216041,,0,0,,19.2139110565,0.0
0,,0,,1539368611,44502019,,0,0,,19.0495910645,0.0
0,,0,,1539368611,402389049,,0,0,,18.9400920868,0.0
0,,0,,1539368611,760380029,,0,0,,19.0029430389,0.0
0,,0,,1539368612,66462993,,0,0,,19.3047733307,0.0
0,,0,,1539368612,425441026,,0,0,,19.7104034424,0.0
0,,0,,1539368612,732414007,,0,0,,20.2411289215,0.0
0,,0,,1539368613,38299083,,0,0,,20.9906349182,0.0
0,,0,,1539368613,396265029,,0,0,,21.2458763123,0.0
0,,0,,1539368613,702117919,,0,0,,21.4648914337,0.0
0,,0,,1539368613,957674026,,0,0,,21.6394481659,0.0
0,,0,,1539368614,265338897,,0,0,,21.5481967926,0.0
0,,0,,1539368614,572091102,,0,0,,21.7943096161,0.0
0,,0,,1539368614,980303049,,0,0,,22.2585048676,0.0
0,,0,,1539368615,339651107,,0,0,,22.7245674133,0.0
0,,0,,1539368615,646846055,,0,0,,22.7334213257,0.0
0,,0,,1539368615,953840970,,0,0,,22.7703285217,0.0
0,,0,,1539368616,311424016,,0,0,,22.7245483398,0.0
0,,0,,1539368616,617707967,,0,0,,22.7315578461,0.0
0,,0,,1539368616,874712944,,0,0,,22.7899856567,0.0
0,,0,,1539368617,181829929,,0,0,,22.6425285339,0.0
0,,0,,1539368617,488909006,,0,0,,22.7312412262,0.0
0,,0,,1539368617,745313882,,0,0,,22.9755630493,0.0
0,,0,,1539368618,101440906,,0,0,,23.1719646454,0.0
0,,0,,1539368618,358772039,,0,0,,23.2650470734,0.0
0,,0,,1539368618,716304063,,0,0,,23.3836917877,0.0
0,,0,,1539368618,972517013,,0,0,,23.6944026947,0.0
0,,0,,1539368619,332120895,,0,0,,23.9983825684,0.0
0,,0,,1539368619,689831972,,0,0,,24.1948509216,0.0
0,,0,,1539368619,895780086,,0,0,,24.6027946472,0.0
0,,0,,1539368620,152045965,,0,0,,24.7844238281,0.0
0,,0,,1539368620,458870887,,0,0,,24.9819278717,0.0
0,,0,,1539368620,765919923,,0,0,,25.2715778351,0.0
0,,0,,1539368621,22649049,,0,0,,25.4864196777,0.0
0,,0,,1539368621,279356002,,0,0,,25.7001438141,0.0
0,,0,,1539368621,637176990,,0,0,,26.0547771454,0.0
0,,0,,1539368621,892683982,,0,0,,26.4291687012,0.0
0,,0,,1539368622,249077081,,0,0,,26.9110374451,0.0
0,,0,,1539368622,556421041,,0,0,,27.5983390808,0.0
0,,0,,1539368622,812119960,,0,0,,27.891740799,0.0
0,,0,,1539368623,219890117,,0,0,,28.3540077209,0.0
0,,0,,1539368623,477305889,,0,0,,28.734336853,0.0
0,,0,,1539368623,732342958,,0,0,,28.7228565216,0.0
0,,0,,1539368623,987653970,,0,0,,28.7757377625,0.0
0,,0,,1539368624,243321895,,0,0,,28.7431411743,0.0
0,,0,,1539368624,652532100,,0,0,,28.6581535339,0.0
0,,0,,1539368624,907907962,,0,0,,28.6620140076,0.0
0,,0,,1539368625,264817953,,0,0,,28.7142829895,0.0
0,,0,,1539368625,520574092,,0,0,,29.0021839142,0.0
0,,0,,1539368625,927731990,,0,0,,29.0930786133,0.0
0,,0,,1539368626,185122013,,0,0,,29.0761833191,0.0
0,,0,,1539368626,441204071,,0,0,,29.4127750397,0.0
0,,0,,1539368626,748733043,,0,0,,29.4994373322,0.0
0,,0,,1539368627,156739950,,0,0,,29.8057250977,0.0
0,,0,,1539368627,412591934,,0,0,,29.8962936401,0.0
0,,0,,1539368627,718936920,,0,0,,30.0418128967,0.0
0,,0,,1539368628,25161981,,0,0,,30.0702514648,0.0
0,,0,,1539368628,332031011,,0,0,,30.0154800415,0.0
0,,0,,1539368628,638338088,,0,0,,29.6729278564,0.0
0,,0,,1539368628,893804073,,0,0,,29.3943023682,0.0
0,,0,,1539368629,251288890,,0,0,,28.5576133728,0.0
0,,0,,1539368629,506880044,,0,0,,27.7898769379,0.0
0,,0,,1539368629,812540054,,0,0,,26.8362674713,0.0
0,,0,,1539368630,118769884,,0,0,,26.0332202911,0.0
0,,0,,1539368630,476506948,,0,0,,25.1176242828,0.0
0,,0,,1539368630,782464027,,0,0,,24.5507087708,0.0
0,,0,,1539368631,38048028,,0,0,,24.4025497437,0.0
0,,0,,1539368631,395737886,,0,0,,24.1379814148,0.0
0,,0,,1539368631,702023983,,0,0,,24.2925930023,0.0
0,,0,,1539368631,958142995,,0,0,,24.262052536,0.0
0,,0,,1539368632,264614105,,0,0,,24.6077136993,0.0
0,,0,,1539368632,623620033,,0,0,,24.9597034454,0.0
0,,0,,1539368632,930198907,,0,0,,25.187959671,0.0
0,,0,,1539368633,337748050,,0,0,,25.38854599,0.0
0,,0,,1539368633,594782114,,0,0,,25.6886844635,0.0
0,,0,,1539368633,852057933,,0,0,,25.7843513489,0.0
0,,0,,1539368634,259143114,,0,0,,25.9128875732,0.0
0,,0,,1539368634,515866041,,0,0,,25.8896884918,0.0
0,,0,,1539368634,771956920,,0,0,,25.5993900299,0.0
0,,0,,1539368635,129292964,,0,0,,24.7857913971,0.0
0,,0,,1539368635,437370061,,0,0,,23.6920490265,0.0
0,,0,,1539368635,794831037,,0,0,,22.2683677673,0.0
0,,0,,1539368636,49880027,,0,0,,21.0104827881,0.0
0,,0,,1539368636,356059074,,0,0,,19.764377594,0.0
0,,0,,1539368636,663254022,,0,0,,18.5865821838,0.0
0,,0,,1539368637,19220113,,0,0,,17.7200202942,0.0
0,,0,,1539368637,274131059,,0,0,,17.0692005157,0.0
0,,0,,1539368637,529364109,,0,0,,16.4033470154,0.0
0,,0,,1539368637,986778974,,0,0,,16.4327850342,0.0
0,,0,,1539368638,242073059,,0,0,,16.1571998596,0.0
0,,0,,1539368638,547143936,,0,0,,16.1541633606,0.0
0,,0,,1539368638,903742074,,0,0,,16.6705360413,0.0
0,,0,,1539368639,158432960,,0,0,,16.9075832367,0.0
0,,0,,1539368639,415266036,,0,0,,17.2278499603,0.0
0,,0,,1539368639,772272109,,0,0,,17.8724822998,0.0
0,,0,,1539368640,27542114,,0,0,,18.3490905762,0.0
0,,0,,1539368640,334068059,,0,0,,18.5874881744,0.0
0,,0,,1539368640,640227079,,0,0,,19.0250358582,0.0
0,,0,,1539368640,998364925,,0,0,,19.2184581757,0.0
0,,0,,1539368641,305188894,,0,0,,19.5887699127,0.0
0,,0,,1539368641,611607074,,0,0,,19.903295517,0.0
0,,0,,1539368641,969183921,,0,0,,20.5286045074,0.0
0,,0,,1539368642,326308965,,0,0,,21.4567947388,0.0
0,,0,,1539368642,583127975,,0,0,,21.7903499603,0.0
0,,0,,1539368642,890217065,,0,0,,21.5710544586,0.0
0,,0,,1539368643,196810007,,0,0,,21.2863044739,0.0
0,,0,,1539368643,554617881,,0,0,,20.6680030823,0.0
0,,0,,1539368643,811780929,,0,0,,19.9805774689,0.0
0,,0,,1539368644,119426012,,0,0,,19.4652767181,0.0
0,,0,,1539368644,375782966,,0,0,,19.2745113373,0.0
0,,0,,1539368644,786057949,,0,0,,19.2552757263,0.0
0,,0,,1539368645,42253971,,0,0,,19.4613037109,0.0
0,,0,,1539368645,298938035,,0,0,,19.8165168762,0.0
0,,0,,1539368645,606066942,,0,0,,20.422832489,0.0
0,,0,,1539368645,912578105,,0,0,,21.0090332031,0.0
0,,0,,1539368646,219247102,,0,0,,21.6266670227,0.0
0,,0,,1539368646,577697992,,0,0,,22.3349514008,0.0
0,,0,,1539368646,833733081,,0,0,,22.7461013794,0.0
0,,0,,1539368647,141562938,,0,0,,23.197511673,0.0
0,,0,,1539368647,500158071,,0,0,,23.3791313171,0.0
0,,0,,1539368647,807064056,,0,0,,23.4413871765,0.0
0,,0,,1539368648,114676952,,0,0,,23.4158477783,0.0
0,,0,,1539368648,422188043,,0,0,,23.2979755402,0.0
0,,0,,1539368648,676604032,,0,0,,23.3800315857,0.0
0,,0,,1539368649,34668922,,0,0,,23.083026886,0.0
0,,0,,1539368649,341301918,,0,0,,22.9582767487,0.0
0,,0,,1539368649,650192022,,0,0,,22.7682323456,0.0
0,,0,,1539368649,956152915,,0,0,,22.8187637329,0.0
0,,0,,1539368650,262418985,,0,0,,22.6560955048,0.0
0,,0,,1539368650,618366956,,0,0,,22.4807929993,0.0
0,,0,,1539368650,872644901,,0,0,,22.4221515656,0.0
0,,0,,1539368651,127929925,,0,0,,22.3719482422,0.0
0,,0,,1539368651,534841060,,0,0,,22.3200969696,0.0
0,,0,,1539368651,793034076,,0,0,,22.2771492004,0.0
0,,0,,1539368652,49832105,,0,0,,22.2218647003,0.0
0,,0,,1539368652,356132984,,0,0,,22.1837100983,0.0
0,,0,,1539368652,561455011,,0,0,,22.1592350006,0.0
0,,0,,1539368652,868300914,,0,0,,22.1020259857,0.0
0,,0,,1539368653,276245117,,0,0,,21.9836559296,0.0
0,,0,,1539368653,583718061,,0,0,,21.9516563416,0.0
0,,0,,1539368653,890285968,,0,0,,21.9761047363,0.0
0,,0,,1539368654,197715044,,0,0,,22.0605831146,0.0
0,,0,,1539368654,555027961,,0,0,,22.0672798157,0.0
0,,0,,1539368654,861792087,,0,0,,22.0731391907,0.0
0,,0,,1539368655,167936086,,0,0,,22.1096668243,0.0
0,,0,,1539368655,576066017,,0,0,,22.1459884644,0.0
0,,0,,1539368655,883255004,,0,0,,22.3042144775,0.0
0,,0,,1539368656,240291118,,0,0,,22.3399581909,0.0
0,,0,,1539368656,596931934,,0,0,,22.5302276611,0.0
0,,0,,1539368656,854584932,,0,0,,22.685503006,0.0
0,,0,,1539368657,161077022,,0,0,,22.7656536102,0.0
0,,0,,1539368657,417565107,,0,0,,22.8001861572,0.0
0,,0,,1539368657,774363040,,0,0,,22.881023407,0.0
0,,0,,1539368658,80938100,,0,0,,23.0682888031,0.0
0,,0,,1539368658,388231039,,0,0,,23.3812522888,0.0
0,,0,,1539368658,744935989,,0,0,,23.7064857483,0.0
0,,0,,1539368658,950465917,,0,0,,23.8989200592,0.0
0,,0,,1539368659,307298898,,0,0,,24.3163528442,0.0
0,,0,,1539368659,613600969,,0,0,,24.5483875275,0.0
0,,0,,1539368659,869672060,,0,0,,24.8687515259,0.0
0,,0,,1539368660,228374004,,0,0,,25.2263679504,0.0
0,,0,,1539368660,535258054,,0,0,,25.2706184387,0.0
0,,0,,1539368660,791347026,,0,0,,25.4157238007,0.0
0,,0,,1539368661,149315118,,0,0,,25.7177066803,0.0
0,,0,,1539368661,506850004,,0,0,,25.8636932373,0.0
0,,0,,1539368661,762660026,,0,0,,26.1474590302,0.0
0,,0,,1539368662,120151996,,0,0,,26.0994567871,0.0
0,,0,,1539368662,478480100,,0,0,,25.8299369812,0.0
0,,0,,1539368662,835237979,,0,0,,25.6673545837,0.0
0,,0,,1539368663,91252088,,0,0,,25.4539375305,0.0
0,,0,,1539368663,398216962,,0,0,,25.1079959869,0.0
0,,0,,1539368663,805879116,,0,0,,24.7245292664,0.0
0,,0,,1539368664,111685037,,0,0,,24.6240081787,0.0
0,,0,,1539368664,519906044,,0,0,,24.5879516602,0.0
0,,0,,1539368664,776524066,,0,0,,24.7602310181,0.0
0,,0,,1539368665,32618999,,0,0,,24.7844276428,0.0
0,,0,,1539368665,340287923,,0,0,,24.8758449554,0.0
0,,0,,1539368665,697077035,,0,0,,25.3424129486,0.0
0,,0,,1539368666,154436111,,0,0,,25.5782222748,0.0
0,,0,,1539368666,309668064,,0,0,,25.6578788757,0.0
0,,0,,1539368666,717947006,,0,0,,26.0383014679,0.0
0,,0,,1539368666,973424911,,0,0,,26.4643554688,0.0
0,,0,,1539368667,383044958,,0,0,,26.6197299957,0.0
0,,0,,1539368667,689415931,,0,0,,26.6738605499,0.0
0,,0,,1539368667,945154905,,0,0,,26.8397769928,0.0
0,,0,,1539368668,251904964,,0,0,,26.8396644592,0.0
0,,0,,1539368668,661607027,,0,0,,26.6196060181,0.0
0,,0,,1539368668,917125940,,0,0,,26.4414615631,0.0
0,,0,,1539368669,224487066,,0,0,,26.0476264954,0.0
0,,0,,1539368669,582321882,,0,0,,25.807598114,0.0
0,,0,,1539368669,838943004,,0,0,,25.6492786407,0.0
0,,0,,1539368670,94844102,,0,0,,25.733171463,0.0
0,,0,,1539368670,503967046,,0,0,,25.9227180481,0.0
0,,0,,1539368670,812098979,,0,0,,26.0703525543,0.0
0,,0,,1539368671,169934034,,0,0,,26.4932594299,0.0
0,,0,,1539368671,477650880,,0,0,,26.7341213226,0.0
0,,0,,1539368671,834516048,,0,0,,26.7680492401,0.0
0,,0,,1539368672,193733930,,0,0,,26.9465656281,0.0
0,,0,,1539368672,451374053,,0,0,,27.2486400604,0.0
0,,0,,1539368672,809159040,,0,0,,27.4354763031,0.0
0,,0,,1539368673,65175056,,0,0,,27.5192813873,0.0
0,,0,,1539368673,321108102,,0,0,,27.6403064728,0.0
0,,0,,1539368673,678731918,,0,0,,27.7071247101,0.0
0,,0,,1539368673,934742927,,0,0,,27.8134155273,0.0
0,,0,,1539368674,191023111,,0,0,,27.775510788,0.0
0,,0,,1539368674,498429059,,0,0,,27.7260513306,0.0
0,,0,,1539368674,805922031,,0,0,,27.6307926178,0.0
0,,0,,1539368675,165067911,,0,0,,27.4782733917,0.0
0,,0,,1539368675,471863985,,0,0,,27.1630954742,0.0
0,,0,,1539368675,779874086,,0,0,,26.729883194,0.0
0,,0,,1539368676,87378978,,0,0,,26.5182132721,0.0
0,,0,,1539368676,343646049,,0,0,,26.2565345764,0.0
0,,0,,1539368676,751199960,,0,0,,25.8340644836,0.0
0,,0,,1539368677,57569980,,0,0,,25.6098175049,0.0
0,,0,,1539368677,364168882,,0,0,,25.3347473145,0.0
0,,0,,1539368677,723191022,,0,0,,25.2214450836,0.0
0,,0,,1539368678,30117034,,0,0,,25.0348396301,0.0
0,,0,,1539368678,286526918,,0,0,,24.8827610016,0.0
0,,0,,1539368678,542699098,,0,0,,24.8185310364,0.0
0,,0,,1539368678,798171997,,0,0,,24.7670478821,0.0
0,,0,,1539368679,154422998,,0,0,,24.9186344147,0.0
0,,0,,1539368679,462065935,,0,0,,25.2803611755,0.0
0,,0,,1539368679,818948984,,0,0,,25.7117900848,0.0
0,,0,,1539368680,24178981,,0,0,,26.1006565094,0.0
0,,0,,1539368680,331126928,,0,0,,26.7405490875,0.0
0,,0,,1539368680,739528894,,0,0,,27.3004722595,0.0
0,,0,,1539368681,45943021,,0,0,,27.7298908234,0.0
0,,0,,1539368681,302695035,,0,0,,28.1030464172,0.0
0,,0,,1539368681,558093070,,0,0,,28.2949714661,0.0
0,,0,,1539368681,814130067,,0,0,,28.4256782532,0.0
0,,0,,1539368682,170561075,,0,0,,28.4968223572,0.0
0,,0,,1539368682,579663991,,0,0,,28.2778816223,0.0
0,,0,,1539368682,784989118,,0,0,,28.1760883331,0.0
0,,0,,1539368683,40510892,,0,0,,27.79570961,0.0
0,,0,,1539368683,397502899,,0,0,,27.5796604156,0.0
0,,0,,1539368683,704341888,,0,0,,27.2747821808,0.0
0,,0,,1539368684,62016010,,0,0,,26.9131126404,0.0
0,,0,,1539368684,318089962,,0,0,,26.6743469238,0.0
0,,0,,1539368684,675584077,,0,0,,26.5025081635,0.0
0,,0,,1539368684,931031942,,0,0,,26.2643089294,0.0
0,,0,,1539368685,288441896,,0,0,,26.2276039124,0.0
0,,0,,1539368685,595151901,,0,0,,26.3584270477,0.0
0,,0,,1539368685,901639938,,0,0,,26.6426849365,0.0
0,,0,,1539368686,208018064,,0,0,,26.7493972778,0.0
0,,0,,1539368686,616458892,,0,0,,27.0661773682,0.0
0,,0,,1539368686,872200012,,0,0,,27.2700138092,0.0
0,,0,,1539368687,178978919,,0,0,,27.5982589722,0.0
0,,0,,1539368687,486717939,,0,0,,27.8614349365,0.0
0,,0,,1539368687,793135881,,0,0,,28.0907230377,0.0
0,,0,,1539368688,48805952,,0,0,,28.1767902374,0.0
0,,0,,1539368688,406186103,,0,0,,28.0987377167,0.0
0,,0,,1539368688,814739942,,0,0,,27.9710865021,0.0
0,,0,,1539368689,121476888,,0,0,,27.8475246429,0.0
0,,0,,1539368689,529875993,,0,0,,27.6541080475,0.0
0,,0,,1539368689,837486982,,0,0,,27.5240097046,0.0
0,,0,,1539368690,143244028,,0,0,,27.6674232483,0.0
0,,0,,1539368690,500889062,,0,0,,27.5227146149,0.0
0,,0,,1539368690,807590961,,0,0,,27.5998840332,0.0
