icd_speed,header,seq_num,timestamp_arrival,sec,nsec,timestamp_valid,sec,nsec,device_id,speed,variance
0,,0,,1539368589,725302934,,0,0,,2.42356300354,0.0
0,,0,,1539368589,981597900,,0,0,,2.8321852684,0.0
0,,0,,1539368590,338769912,,0,0,,1.8896073103,0.0
0,,0,,1539368590,594647884,,0,0,,2.5389482975,0.0
0,,0,,1539368590,952327013,,0,0,,2.11376357079,0.0
0,,0,,1539368591,208177089,,0,0,,2.78723955154,0.0
0,,0,,1539368591,516041040,,0,0,,2.67306828499,0.0
0,,0,,1539368591,822104930,,0,0,,3.02750444412,0.0
0,,0,,1539368592,78483104,,0,0,,2.91140246391,0.0
0,,0,,1539368592,385325908,,0,0,,3.60869884491,0.0
0,,0,,1539368592,691324949,,0,0,,4.12909698486,0.0
0,,0,,1539368592,998013019,,0,0,,4.9932513237,0.0
0,,0,,1539368593,355012893,,0,0,,5.12679052353,0.0
0,,0,,1539368593,713054895,,0,0,,6.47408914566,0.0
0,,0,,1539368593,968852996,,0,0,,7.23577451706,0.0
0,,0,,1539368594,428008079,,0,0,,8.28649806976,0.0
0,,0,,1539368594,683536052,,0,0,,9.04889297485,0.0
0,,0,,1539368594,990057945,,0,0,,9.66652011871,0.0
0,,0,,1539368595,296133995,,0,0,,11.1577968597,0.0
0,,0,,1539368595,603240966,,0,0,,12.0984354019,0.0
0,,0,,1539368595,960175991,,0,0,,13.2142543793,0.0
0,,0,,1539368596,216329097,,0,0,,14.6579551697,0.0
0,,0,,1539368596,472074985,,0,0,,15.0244054794,0.0
0,,0,,1539368596,727695941,,0,0,,15.4127283096,0.0
0,,0,,1539368597,84604024,,0,0,,16.2215499878,0.0
0,,0,,1539368597,442228078,,0,0,,15.5715970993,0.0
0,,0,,1539368597,799468994,,0,0,,17.7938480377,0.0
0,,0,,1539368598,55229902,,0,0,,16.5173664093,0.0
0,,0,,1539368598,310806035,,0,0,,16.35546875,0.0
0,,0,,1539368598,617826938,,0,0,,17.2354354858,0.0
0,,0,,1539368598,924509048,,0,0,,16.8959617615,0.0
0,,0,,1539368599,231235980,,0,0,,19.1478614807,0.0
0,,0,,1539368599,537597894,,0,0,,18.5568733215,0.0
0,,0,,1539368599,844203948,,0,0,,19.4959583282,0.0
0,,0,,1539368600,150684118,,0,0,,19.0880851746,0.0
0,,0,,1539368600,508681058,,0,0,,19.7474784851,0.0
0,,0,,1539368600,815062046,,0,0,,20.3822460175,0.0
0,,0,,1539368601,121645927,,0,0,,20.5037479401,0.0
0,,0,,1539368601,377574920,,0,0,,20.7402267456,0.0
0,,0,,1539368601,734462976,,0,0,,20.7103538513,0.0
0,,0,,1539368602,40986061,,0,0,,21.1529693604,0.0
0,,0,,1539368602,295794963,,0,0,,20.9618244171,0.0
0,,0,,1539368602,653599023,,0,0,,21.3733787537,0.0
0,,0,,1539368603,62057018,,0,0,,21.5393428802,0.0
0,,0,,1539368603,319169998,,0,0,,21.5480098724,0.0
0,,0,,1539368603,575661897,,0,0,,22.1183872223,0.0
0,,0,,1539368603,881902933,,0,0,,21.9491558075,0.0
0,,0,,1539368604,238451957,,0,0,,21.886844635,0.0
0,,0,,1539368604,546135902,,0,0,,21.4873104095,0.0
0,,0,,1539368604,852240085,,0,0,,21.8367290497,0.0
0,,0,,1539368605,159041881,,0,0,,22.4766921997,0.0
0,,0,,1539368605,467303991,,0,0,,22.4410934448,0.0
0,,0,,1539368605,774898052,,0,0,,22.3388233185,0.0
0,,0,,1539368606,30621051,,0,0,,21.6439609528,0.0
0,,0,,1539368606,286346912,,0,0,,21.6585769653,0.0
0,,0,,1539368606,592590093,,0,0,,21.7795791626,0.0
0,,0,,1539368606,900336027,,0,0,,21.9830036163,0.0
0,,0,,1539368607,157242059,,0,0,,21.57396698,0.0
0,,0,,1539368607,464591979,,0,0,,21.6746044159,0.0
0,,0,,1539368607,822400093,,0,0,,21.2002983093,0.0
0,,0,,1539368608,129411935,,0,0,,21.1695842743,0.0
0,,0,,1539368608,436743021,,0,0,,21.2036094666,0.0
0,,0,,1539368608,692910909,,0,0,,20.8870353699,0.0
0,,0,,1539368609,50877094,,0,0,,20.3116416931,0.0
0,,0,,1539368609,307142972,,0,0,,20.0592002869,0.0
0,,0,,1539368609,613107919,,0,0,,20.4575119019,0.0
0,,0,,1539368609,918905019,,0,0,,19.6533107758,0.0
0,,0,,1539368610,276771068,,0,0,,19.5889873505,0.0
0,,0,,1539368610,532969951,,0,0,,19.4553375244,0.0
0,,0,,1539368610,789216041,,0,0,,19.2557487488,0.0
0,,0,,1539368611,44502019,,0,0,,19.2924938202,0.0
0,,0,,1539368611,402389049,,0,0,,19.3125019073,0.0
0,,0,,1539368611,760380029,,0,0,,19.0826644897,0.0
0,,0,,1539368612,66462993,,0,0,,19.3565406799,0.0
0,,0,,1539368612,425441026,,0,0,,19.5899906158,0.0
0,,0,,1539368612,732414007,,0,0,,19.3482685089,0.0
0,,0,,1539368613,38299083,,0,0,,19.641166687,0.0
0,,0,,1539368613,396265029,,0,0,,19.4089298248,0.0
0,,0,,1539368613,702117919,,0,0,,19.6437797546,0.0
0,,0,,1539368613,957674026,,0,0,,19.5398769379,0.0
0,,0,,1539368614,265338897,,0,0,,19.3530406952,0.0
0,,0,,1539368614,572091102,,0,0,,19.3119335175,0.0
0,,0,,1539368614,980303049,,0,0,,18.5038890839,0.0
0,,0,,1539368615,339651107,,0,0,,18.3963470459,0.0
0,,0,,1539368615,646846055,,0,0,,18.2470207214,0.0
0,,0,,1539368615,953840970,,0,0,,18.886013031,0.0
0,,0,,1539368616,311424016,,0,0,,19.2170372009,0.0
0,,0,,1539368616,617707967,,0,0,,19.0895366669,0.0
0,,0,,1539368616,874712944,,0,0,,18.6553936005,0.0
0,,0,,1539368617,181829929,,0,0,,19.0970783234,0.0
0,,0,,1539368617,488909006,,0,0,,19.0353069305,0.0
0,,0,,1539368617,745313882,,0,0,,18.6849651337,0.0
0,,0,,1539368618,101440906,,0,0,,18.486574173,0.0
0,,0,,1539368618,358772039,,0,0,,18.3346710205,0.0
0,,0,,1539368618,716304063,,0,0,,18.2473278046,0.0
0,,0,,1539368618,972517013,,0,0,,17.9386062622,0.0
0,,0,,1539368619,332120895,,0,0,,17.6155529022,0.0
0,,0,,1539368619,689831972,,0,0,,17.7586631775,0.0
0,,0,,1539368619,895780086,,0,0,,17.6384887695,0.0
0,,0,,1539368620,152045965,,0,0,,18.0620727539,0.0
0,,0,,1539368620,458870887,,0,0,,18.3588695526,0.0
0,,0,,1539368620,765919923,,0,0,,18.8633918762,0.0
0,,0,,1539368621,22649049,,0,0,,18.754327774,0.0
0,,0,,1539368621,279356002,,0,0,,19.0027770996,0.0
0,,0,,1539368621,637176990,,0,0,,18.9563140869,0.0
0,,0,,1539368621,892683982,,0,0,,19.0286388397,0.0
0,,0,,1539368622,249077081,,0,0,,18.6882019043,0.0
0,,0,,1539368622,556421041,,0,0,,18.6674747467,0.0
0,,0,,1539368622,812119960,,0,0,,18.880279541,0.0
0,,0,,1539368623,219890117,,0,0,,19.4942893982,0.0
0,,0,,1539368623,477305889,,0,0,,19.5774669647,0.0
0,,0,,1539368623,732342958,,0,0,,19.5390033722,0.0
0,,0,,1539368623,987653970,,0,0,,19.40442276,0.0
0,,0,,1539368624,243321895,,0,0,,19.1077690125,0.0
0,,0,,1539368624,652532100,,0,0,,19.2726364136,0.0
0,,0,,1539368624,907907962,,0,0,,18.7389144897,0.0
0,,0,,1539368625,264817953,,0,0,,18.4641532898,0.0
0,,0,,1539368625,520574092,,0,0,,18.161945343,0.0
0,,0,,1539368625,927731990,,0,0,,17.92927742,0.0
0,,0,,1539368626,185122013,,0,0,,17.6091403961,0.0
0,,0,,1539368626,441204071,,0,0,,17.5743427277,0.0
0,,0,,1539368626,748733043,,0,0,,18.016582489,0.0
0,,0,,1539368627,156739950,,0,0,,18.36835289,0.0
0,,0,,1539368627,412591934,,0,0,,18.394317627,0.0
0,,0,,1539368627,718936920,,0,0,,18.6506500244,0.0
0,,0,,1539368628,25161981,,0,0,,19.1450099945,0.0
0,,0,,1539368628,332031011,,0,0,,19.5490112305,0.0
0,,0,,1539368628,638338088,,0,0,,20.3360328674,0.0
0,,0,,1539368628,893804073,,0,0,,20.6221961975,0.0
0,,0,,1539368629,251288890,,0,0,,20.5753231049,0.0
0,,0,,1539368629,506880044,,0,0,,20.6840782166,0.0
0,,0,,1539368629,812540054,,0,0,,20.7518672943,0.0
0,,0,,1539368630,118769884,,0,0,,20.0551395416,0.0
0,,0,,1539368630,476506948,,0,0,,19.232460022,0.0
0,,0,,1539368630,782464027,,0,0,,18.6458339691,0.0
0,,0,,1539368631,38048028,,0,0,,18.360912323,0.0
0,,0,,1539368631,395737886,,0,0,,17.8600845337,0.0
0,,0,,1539368631,702023983,,0,0,,17.5570602417,0.0
0,,0,,1539368631,958142995,,0,0,,17.2612514496,0.0
0,,0,,1539368632,264614105,,0,0,,17.3799915314,0.0
0,,0,,1539368632,623620033,,0,0,,17.4242038727,0.0
0,,0,,1539368632,930198907,,0,0,,17.7565383911,0.0
0,,0,,1539368633,337748050,,0,0,,18.2635765076,0.0
0,,0,,1539368633,594782114,,0,0,,19.3522129059,0.0
0,,0,,1539368633,852057933,,0,0,,20.3551082611,0.0
0,,0,,1539368634,259143114,,0,0,,21.223903656,0.0
0,,0,,1539368634,515866041,,0,0,,21.3729362488,0.0
0,,0,,1539368634,771956920,,0,0,,21.6534252167,0.0
0,,0,,1539368635,129292964,,0,0,,22.0788097382,0.0
0,,0,,1539368635,437370061,,0,0,,22.4953651428,0.0
0,,0,,1539368635,794831037,,0,0,,22.1627655029,0.0
0,,0,,1539368636,49880027,,0,0,,21.8069534302,0.0
0,,0,,1539368636,356059074,,0,0,,21.0167007446,0.0
0,,0,,1539368636,663254022,,0,0,,20.6539382935,0.0
0,,0,,1539368637,19220113,,0,0,,20.3785037994,0.0
0,,0,,1539368637,274131059,,0,0,,20.390291214,0.0
0,,0,,1539368637,529364109,,0,0,,20.1290016174,0.0
0,,0,,1539368637,986778974,,0,0,,18.7447395325,0.0
0,,0,,1539368638,242073059,,0,0,,18.2311077118,0.0
0,,0,,1539368638,547143936,,0,0,,18.1775550842,0.0
0,,0,,1539368638,903742074,,0,0,,17.930437088,0.0
0,,0,,1539368639,158432960,,0,0,,17.7813816071,0.0
0,,0,,1539368639,415266036,,0,0,,17.4455165863,0.0
0,,0,,1539368639,772272109,,0,0,,17.0961647034,0.0
0,,0,,1539368640,27542114,,0,0,,16.9362678528,0.0
0,,0,,1539368640,334068059,,0,0,,16.9433574677,0.0
0,,0,,1539368640,640227079,,0,0,,17.0164451599,0.0
0,,0,,1539368640,998364925,,0,0,,17.1939277649,0.0
0,,0,,1539368641,305188894,,0,0,,17.2164840698,0.0
0,,0,,1539368641,611607074,,0,0,,17.5668449402,0.0
0,,0,,1539368641,969183921,,0,0,,18.1670227051,0.0
0,,0,,1539368642,326308965,,0,0,,18.6958274841,0.0
0,,0,,1539368642,583127975,,0,0,,19.3163738251,0.0
0,,0,,1539368642,890217065,,0,0,,19.7689609528,0.0
0,,0,,1539368643,196810007,,0,0,,19.9618301392,0.0
0,,0,,1539368643,554617881,,0,0,,20.2981891632,0.0
0,,0,,1539368643,811780929,,0,0,,19.7989292145,0.0
0,,0,,1539368644,119426012,,0,0,,19.3774089813,0.0
0,,0,,1539368644,375782966,,0,0,,19.0055942535,0.0
0,,0,,1539368644,786057949,,0,0,,18.6917037964,0.0
0,,0,,1539368645,42253971,,0,0,,18.2407474518,0.0
0,,0,,1539368645,298938035,,0,0,,18.2626399994,0.0
0,,0,,1539368645,606066942,,0,0,,18.3611488342,0.0
0,,0,,1539368645,912578105,,0,0,,18.1063995361,0.0
0,,0,,1539368646,219247102,,0,0,,19.0854816437,0.0
0,,0,,1539368646,577697992,,0,0,,19.4752979279,0.0
0,,0,,1539368646,833733081,,0,0,,19.8364219666,0.0
0,,0,,1539368647,141562938,,0,0,,20.1694164276,0.0
0,,0,,1539368647,500158071,,0,0,,20.8133640289,0.0
0,,0,,1539368647,807064056,,0,0,,21.0168743134,0.0
0,,0,,1539368648,114676952,,0,0,,20.7114200592,0.0
0,,0,,1539368648,422188043,,0,0,,21.2173938751,0.0
0,,0,,1539368648,676604032,,0,0,,21.2851886749,0.0
0,,0,,1539368649,34668922,,0,0,,20.7987632751,0.0
0,,0,,1539368649,341301918,,0,0,,20.3678016663,0.0
0,,0,,1539368649,650192022,,0,0,,20.7050037384,0.0
0,,0,,1539368649,956152915,,0,0,,20.8216304779,0.0
0,,0,,1539368650,262418985,,0,0,,20.4934692383,0.0
0,,0,,1539368650,618366956,,0,0,,20.494342804,0.0
0,,0,,1539368650,872644901,,0,0,,20.4950962067,0.0
0,,0,,1539368651,127929925,,0,0,,20.5898551941,0.0
0,,0,,1539368651,534841060,,0,0,,20.6001663208,0.0
0,,0,,1539368651,793034076,,0,0,,20.2165870667,0.0
0,,0,,1539368652,49832105,,0,0,,20.3321781158,0.0
0,,0,,1539368652,356132984,,0,0,,20.5530586243,0.0
0,,0,,1539368652,561455011,,0,0,,20.6522846222,0.0
0,,0,,1539368652,868300914,,0,0,,20.7409629822,0.0
0,,0,,1539368653,276245117,,0,0,,20.4651050568,0.0
0,,0,,1539368653,583718061,,0,0,,20.3890151978,0.0
0,,0,,1539368653,890285968,,0,0,,20.3187198639,0.0
0,,0,,1539368654,197715044,,0,0,,20.0888938904,0.0
0,,0,,1539368654,555027961,,0,0,,20.1943473816,0.0
0,,0,,1539368654,861792087,,0,0,,20.1057758331,0.0
0,,0,,1539368655,167936086,,0,0,,20.0556526184,0.0
0,,0,,1539368655,576066017,,0,0,,20.0480384827,0.0
0,,0,,1539368655,883255004,,0,0,,20.0059318542,0.0
0,,0,,1539368656,240291118,,0,0,,20.0811748505,0.0
0,,0,,1539368656,596931934,,0,0,,20.2673854828,0.0
0,,0,,1539368656,854584932,,0,0,,20.2501544952,0.0
0,,0,,1539368657,161077022,,0,0,,20.0707893372,0.0
0,,0,,1539368657,417565107,,0,0,,20.0213031769,0.0
0,,0,,1539368657,774363040,,0,0,,20.0440654755,0.0
0,,0,,1539368658,80938100,,0,0,,20.1023578644,0.0
0,,0,,1539368658,388231039,,0,0,,20.3200035095,0.0
0,,0,,1539368658,744935989,,0,0,,20.5611820221,0.0
0,,0,,1539368658,950465917,,0,0,,20.550327301,0.0
0,,0,,1539368659,307298898,,0,0,,20.665813446,0.0
0,,0,,1539368659,613600969,,0,0,,20.9345474243,0.0
0,,0,,1539368659,869672060,,0,0,,21.0741081238,0.0
0,,0,,1539368660,228374004,,0,0,,21.2327251434,0.0
0,,0,,1539368660,535258054,,0,0,,21.286895752,0.0
0,,0,,1539368660,791347026,,0,0,,21.800453186,0.0
0,,0,,1539368661,149315118,,0,0,,21.7943687439,0.0
0,,0,,1539368661,506850004,,0,0,,21.8810882568,0.0
0,,0,,1539368661,762660026,,0,0,,22.2686595917,0.0
0,,0,,1539368662,120151996,,0,0,,22.5413379669,0.0
0,,0,,1539368662,478480100,,0,0,,22.5764369965,0.0
0,,0,,1539368662,835237979,,0,0,,22.5569992065,0.0
0,,0,,1539368663,91252088,,0,0,,22.7322883606,0.0
0,,0,,1539368663,398216962,,0,0,,22.6051979065,0.0
0,,0,,1539368663,805879116,,0,0,,22.1462478638,0.0
0,,0,,1539368664,111685037,,0,0,,21.7309570312,0.0
0,,0,,1539368664,519906044,,0,0,,21.8231506348,0.0
0,,0,,1539368664,776524066,,0,0,,21.7769470215,0.0
0,,0,,1539368665,32618999,,0,0,,21.8514823914,0.0
0,,0,,1539368665,340287923,,0,0,,21.6959896088,0.0
0,,0,,1539368665,697077035,,0,0,,21.4342861176,0.0
0,,0,,1539368666,154436111,,0,0,,21.6811904907,0.0
0,,0,,1539368666,309668064,,0,0,,21.7069473267,0.0
0,,0,,1539368666,717947006,,0,0,,21.8160648346,0.0
0,,0,,1539368666,973424911,,0,0,,21.897026062,0.0
0,,0,,1539368667,383044958,,0,0,,22.0251083374,0.0
0,,0,,1539368667,689415931,,0,0,,21.9433097839,0.0
0,,0,,1539368667,945154905,,0,0,,21.99061203,0.0
0,,0,,1539368668,251904964,,0,0,,22.1960792542,0.0
0,,0,,1539368668,661607027,,0,0,,22.2264766693,0.0
0,,0,,1539368668,917125940,,0,0,,21.9796199799,0.0
0,,0,,1539368669,224487066,,0,0,,21.8860683441,0.0
0,,0,,1539368669,582321882,,0,0,,21.3911132812,0.0
0,,0,,1539368669,838943004,,0,0,,20.7363166809,0.0
0,,0,,1539368670,94844102,,0,0,,20.5547046661,0.0
0,,0,,1539368670,503967046,,0,0,,19.9680156708,0.0
0,,0,,1539368670,812098979,,0,0,,19.8793010712,0.0
0,,0,,1539368671,169934034,,0,0,,20.263250351,0.0
0,,0,,1539368671,477650880,,0,0,,20.471408844,0.0
0,,0,,1539368671,834516048,,0,0,,20.8412876129,0.0
0,,0,,1539368672,193733930,,0,0,,20.98412323,0.0
0,,0,,1539368672,451374053,,0,0,,21.2726802826,0.0
0,,0,,1539368672,809159040,,0,0,,21.3782730103,0.0
0,,0,,1539368673,65175056,,0,0,,21.1984100342,0.0
0,,0,,1539368673,321108102,,0,0,,20.8324623108,0.0
0,,0,,1539368673,678731918,,0,0,,21.2228031158,0.0
0,,0,,1539368673,934742927,,0,0,,21.6861534119,0.0
0,,0,,1539368674,191023111,,0,0,,21.8277645111,0.0
0,,0,,1539368674,498429059,,0,0,,21.7526092529,0.0
0,,0,,1539368674,805922031,,0,0,,21.9072914124,0.0
0,,0,,1539368675,165067911,,0,0,,22.0635910034,0.0
0,,0,,1539368675,471863985,,0,0,,21.5632286072,0.0
0,,0,,1539368675,779874086,,0,0,,21.6647415161,0.0
0,,0,,1539368676,87378978,,0,0,,21.5896587372,0.0
0,,0,,1539368676,343646049,,0,0,,21.6924667358,0.0
0,,0,,1539368676,751199960,,0,0,,21.9074840546,0.0
0,,0,,1539368677,57569980,,0,0,,21.519739151,0.0
0,,0,,1539368677,364168882,,0,0,,20.9627933502,0.0
0,,0,,1539368677,723191022,,0,0,,20.794260025,0.0
0,,0,,1539368678,30117034,,0,0,,21.2776641846,0.0
0,,0,,1539368678,286526918,,0,0,,21.4712581635,0.0
0,,0,,1539368678,542699098,,0,0,,21.1840362549,0.0
0,,0,,1539368678,798171997,,0,0,,20.9789066315,0.0
0,,0,,1539368679,154422998,,0,0,,20.7226486206,0.0
0,,0,,1539368679,462065935,,0,0,,20.6176948547,0.0
0,,0,,1539368679,818948984,,0,0,,20.717458725,0.0
0,,0,,1539368680,24178981,,0,0,,20.938205719,0.0
0,,0,,1539368680,331126928,,0,0,,21.2603168488,0.0
0,,0,,1539368680,739528894,,0,0,,21.4553890228,0.0
0,,0,,1539368681,45943021,,0,0,,21.5071716309,0.0
0,,0,,1539368681,302695035,,0,0,,21.7839336395,0.0
0,,0,,1539368681,558093070,,0,0,,22.0358753204,0.0
0,,0,,1539368681,814130067,,0,0,,22.5259571075,0.0
0,,0,,1539368682,170561075,,0,0,,22.6251029968,0.0
0,,0,,1539368682,579663991,,0,0,,23.1911411285,0.0
0,,0,,1539368682,784989118,,0,0,,23.233921051,0.0
0,,0,,1539368683,40510892,,0,0,,23.0034675598,0.0
0,,0,,1539368683,397502899,,0,0,,22.6440849304,0.0
0,,0,,1539368683,704341888,,0,0,,22.654001236,0.0
0,,0,,1539368684,62016010,,0,0,,22.3976802826,0.0
0,,0,,1539368684,318089962,,0,0,,22.3520584106,0.0
0,,0,,1539368684,675584077,,0,0,,22.0449638367,0.0
0,,0,,1539368684,931031942,,0,0,,21.9709091187,0.0
0,,0,,1539368685,288441896,,0,0,,21.5837669373,0.0
0,,0,,1539368685,595151901,,0,0,,21.0013084412,0.0
0,,0,,1539368685,901639938,,0,0,,21.2764434814,0.0
0,,0,,1539368686,208018064,,0,0,,21.4659976959,0.0
0,,0,,1539368686,616458892,,0,0,,21.2627239227,0.0
0,,0,,1539368686,872200012,,0,0,,21.1114330292,0.0
0,,0,,1539368687,178978919,,0,0,,21.2184085846,0.0
0,,0,,1539368687,486717939,,0,0,,22.0884170532,0.0
0,,0,,1539368687,793135881,,0,0,,22.4861831665,0.0
0,,0,,1539368688,48805952,,0,0,,22.5820426941,0.0
0,,0,,1539368688,406186103,,0,0,,22.8150653839,0.0
0,,0,,1539368688,814739942,,0,0,,22.8093795776,0.0
0,,0,,1539368689,121476888,,0,0,,22.547372818,0.0
0,,0,,1539368689,529875993,,0,0,,22.3291683197,0.0
0,,0,,1539368689,837486982,,0,0,,22.2825775146,0.0
0,,0,,1539368690,143244028,,0,0,,22.2464981079,0.0
0,,0,,1539368690,500889062,,0,0,,22.0959815979,0.0
0,,0,,1539368690,807590961,,0,0,,22.0684127808,0.0
0,,0,,1539368691,113734006,,0,0,,22.0104389191,0.0
0,,0,,1539368691,370132923,,0,0,,22.3181915283,0.0
